342	6070
342	2932
342	6879
342	5688
343	4633
343	8274
343	8630
343	224
343	965
344	3221
345	2363
345	2320
345	9293
345	689
345	3267
345	3864
346	5114
346	2504
347	1897
347	5307
347	1580
347	6344
347	7410
348	8881
348	53
348	6209
348	6680
348	8354
349	647
349	640
349	6687
349	3551
349	1104
349	6083
350	4942
350	4362
350	4182
351	5117
352	5821
353	6870
353	9667
353	9127
353	2077
353	7549
353	5678
353	8098
353	3031
353	8053
353	4514
353	1505
353	538
353	1233
354	7824
354	8278
354	9432
354	8149
354	1786
354	5111
354	9648
354	6289
355	423
356	7847
356	7699
356	2720
356	454
357	3023
358	9136
358	5256
358	792
359	5014
359	5724
359	130
360	1831
360	7522
361	3010
361	7119
361	5496
361	6321
361	9830
361	5640
361	1376
361	9646
362	7275
362	7750
362	9838
362	1729
362	2692
362	6558
362	7995
362	8667
363	5439
363	1014
363	4958
363	7548
363	3792
363	548
364	2871
364	3099
364	3002
364	5541
364	5383
364	9098
364	7414
364	2108
364	1753
364	4270
365	1078
365	2158
365	9707
365	4882
365	3181
365	2216
365	9622
365	8789
365	684
365	6988
365	7564
365	8131
365	4126
365	6131
365	5966
365	424
366	5913
367	3110
367	7883
367	268
367	7310
368	7472
368	3920
368	6392
368	5375
368	511
369	1571
369	1277
369	1968
369	1810
370	4877
370	3065
371	8706
371	5117
371	6703
372	4963
372	207
372	51
372	3263
372	6091
373	1451
373	5611
373	1937
373	3313
374	7766
374	7810
375	4890
375	9926
375	5072
375	9318
375	8643
375	7287
376	5123
376	4583
376	511
376	1786
376	5375
377	7176
377	1252
377	5177
377	6093
377	2425
377	9565
377	5005
377	1127
377	2592
377	121
377	7383
377	3454
377	908
377	2532
377	6813
377	29
378	4478
378	8814
379	8135
379	9876
379	233
379	3456
379	5527
379	7774
379	4290
379	2677
379	5133
380	9867
380	7519
381	921
381	2152
381	2120
382	3339
382	3698
382	3491
382	2776
382	1244
382	8305
383	788
383	6997
383	8131
384	6109
384	5082
384	8700
385	2843
386	2869
386	7139
387	6324
387	7192
387	1563
387	2178
387	2119
387	2548
387	8104
387	7201
387	9857
387	4463
387	7388
387	6057
387	5434
387	8200
388	5205
388	2683
388	4094
388	7431
388	2081
388	342
388	9096
389	5259
389	3110
389	6600
389	9861
389	5049
389	3872
389	6259
389	2767
389	3081
389	6866
389	6978
389	4958
389	1448
389	8872
389	4808
389	4015
390	8144
390	398
390	9359
391	7154
392	9616
392	9955
392	846
393	2711
394	6218
394	2253
394	3714
394	6960
394	5045
395	5782
395	4089
396	1438
396	43
397	5483
397	776
397	5274
397	9239
397	8016
397	2023
397	1337
398	8796
398	3816
399	2625
399	9617
399	3308
399	2568
400	374
401	2537
401	2858
401	5058
401	3656
401	5247
402	2897
402	5145
402	1633
402	1790
402	3328
402	7021
402	3525
402	1372
402	4141
402	825
402	143
402	6304
402	429
402	688
402	2767
403	6758
403	1987
403	1828
404	5027
404	6762
404	9573
404	5788
404	380
404	4212
404	4281
404	5423
405	5621
405	1858
405	7001
405	3728
405	1808
405	502
405	8942
406	8460
406	4715
406	745
406	6698
406	4301
406	1161
406	787
406	7831
406	6185
406	3780
406	2125
406	5455
406	1200
406	2870
406	8489
406	2780
406	2357
406	8335
406	5876
406	1114
406	1310
406	7735
406	4031
406	7283
406	8971
406	7698
406	2220
406	8958
406	2787
406	8401
406	4657
406	8853
406	7280
406	3359
407	4518
407	1281
407	6941
407	9243
407	9278
407	7041
407	3106
407	2950
407	3076
407	5111
407	8887
407	5665
407	3367
407	2124
407	8772
407	6123
407	7811
408	5494
408	2003
408	7814
409	4460
410	3514
411	3498
411	7347
411	6694
411	2604
411	1168
412	8931
412	4249
413	996
413	2014
413	622
413	3052
413	7848
413	9792
413	6776
413	9345
413	3320
414	6086
414	1095
414	3885
414	363
414	5632
415	6943
415	570
416	511
416	172
416	8604
416	1804
417	1145
417	400
417	1371
417	917
417	4950
417	4955
418	2606
419	7705
419	9201
419	8162
419	6494
419	103
419	9289
419	576
419	2154
419	6833
419	2757
419	7520
419	1967
419	9731
420	2307
420	7214
421	6442
422	9826
422	5968
422	2588
423	4578
423	8496
423	439
423	3404
423	8785
423	5014
423	8288
423	7755
424	2058
425	6610
425	7794
425	4574
425	1988
425	9793
425	203
425	1236
425	6839
425	5143
425	9968
425	2862
425	9021
425	3824
425	765
425	2420
426	3526
426	3232
426	3287
426	3232
426	2387
426	6643
426	3284
426	7990
426	9202
427	1970
427	812
427	869
427	6490
427	335
428	6268
428	1854
428	7787
428	3648
429	4077
429	4873
429	3394
430	2547
431	730
431	3844
431	8941
431	2206
432	5210
433	8386
433	508
434	2840
434	7840
434	2223
434	1024
434	4507
435	4057
436	4336
436	5173
436	4138
436	3084
436	4964
437	4595
437	7954
437	8167
437	8340
437	1171
437	4202
437	1611
438	6199
438	6436
439	1722
439	7660
439	8375
439	2146
439	404
439	9104
439	3239
440	2198
440	1855
441	8811
441	8327
441	6939
441	9635
441	3974
441	7918
442	5661
442	7897
442	9523
442	435
442	1834
442	8206
442	8369
442	9343
442	4048
443	5561
443	277
444	6819
444	4725
444	4412
444	2346
444	977
444	5770
445	5909
445	7241
445	3239
445	6190
445	8636
445	6206
445	8286
446	8621
446	191
446	7821
446	4867
446	2483
446	6000
447	3091
447	1554
447	2938
448	1688
448	3169
449	175
449	5441
449	6539
450	7579
450	7477
450	3058
451	666
452	6210
452	111
453	3322
453	7930
453	1451
453	4557
453	7699
453	1642
454	4340
454	1070
454	4427
454	5752
454	1746
454	7275
454	8664
454	6663
454	7248
455	8364
455	7974
455	6287
455	386
455	4061
455	8387
455	3647
455	3823
455	2474
455	1432
455	6857
455	5405
455	4048
455	2834
456	8181
456	2125
456	3118
456	5112
457	371
458	482
458	7617
459	2998
460	3492
460	6081
461	8686
461	9531
461	7417
462	7451
462	5731
462	652
462	1885
462	9665
462	6508
462	3714
463	6809
463	6081
463	3058
463	1430
463	3390
463	6164
464	266
464	419
464	4725
464	9606
465	2722
466	9206
466	2709
466	8115
467	3389
468	642
468	5485
469	2430
470	1870
470	3142
470	5987
470	2902
471	3195
471	757
471	1045
471	3705
471	4232
471	5655
471	5445
471	9019
471	5815
472	188
472	8811
472	7296
472	666
473	8488
473	5639
473	7997
473	5718
473	1003
473	1359
473	9814
473	9756
473	4481
474	3875
475	1881
475	8065
475	8529
475	9619
475	7214
475	6164
475	5070
475	951
475	7044
476	9196
476	6756
476	3610
476	3395
476	6214
476	1663
477	234
477	1994
477	604
477	1408
477	5706
477	6331
478	6013
478	7419
478	314
479	9062
479	980
479	2588
479	1446
479	2354
479	221
479	8038
479	7193
479	4109
479	9868
480	5469
480	2882
481	2482
481	4977
481	2046
481	6519
481	2523
481	2371
481	8386
481	9464
481	3691
481	5791
481	478
481	7685
482	9050
482	5232
482	6650
482	1466
482	6384
482	9589
482	987
482	3885
482	3860
482	4202
482	8190
482	952
482	2651
482	7405
482	1359
482	8725
482	6775
482	2686
482	4925
482	5279
483	3582
483	5547
483	7448
484	7466
484	8512
484	6683
484	1526
484	8140
484	4375
484	5561
485	4729
485	731
485	6081
485	1018
485	4345
486	8889
486	4367
486	7973
486	9019
486	7192
487	3055
487	1853
487	7252
487	4934
487	8047
487	4832
487	9732
487	4378
487	7064
488	8781
488	9399
489	4981
489	2113
489	6030
489	3387
490	9646
491	3686
491	3505
492	3671
493	1151
493	3549
493	4423
493	9650
493	6470
493	9547
493	4056
493	4350
493	7739
493	3715
494	2820
494	6546
494	3251
495	7711
495	9628
495	8456
495	5356
495	608
495	1228
496	1832
497	14
498	3432
498	966
498	3319
498	5544
498	4286
498	9237
498	3514
498	7804
499	5207
499	7329
499	7825
499	4906
499	449
499	5387
499	7968
499	6555
499	6961
499	3029
499	2874
500	4339
500	7198
501	319
501	1546
501	5068
501	5877
501	268
501	2537
502	6075
503	5161
504	938
505	9483
506	7045
506	9517
506	3249
506	7120
506	4901
506	9485
506	454
506	5840
506	9355
507	2222
507	8592
508	1631
508	8310
508	8258
509	281
509	636
510	8339
511	3706
511	7022
512	2861
512	347
512	9738
512	2026
512	7761
512	3454
512	7974
513	4927
513	5091
514	7906
514	6010
514	8748
514	7526
515	7895
515	4973
515	5811
515	1805
515	1998
515	8510
515	5246
515	5542
515	8248
515	9042
515	1495
516	2198
517	4011
517	6915
517	3102
518	285
518	3436
519	3755
519	3333
519	8921
519	2437
519	1215
519	8154
519	7508
519	4835
519	7965
519	3176
519	9392
519	2522
519	1935
519	3667
519	7984
519	7359
519	263
519	4236
519	1757
519	5194
519	3528
519	7280
519	7779
519	9147
519	2556
519	1810
519	1402
519	4997
520	9999
520	6745
520	1849
520	4036
520	9211
520	5285
520	5912
521	2981
521	9287
521	9458
521	4490
521	9067
521	9909
521	6442
521	9202
522	2754
523	7893
523	776
523	8790
523	2029
523	3481
523	9040
523	7550
523	7956
523	888
523	6127
523	502
524	5002
524	7417
524	4694
524	2550
524	5648
524	7204
524	1902
525	272
525	2218
525	8033
525	41
526	2600
526	687
526	2195
527	9386
527	6613
527	7244
528	2830
528	193
528	1586
528	475
528	8551
528	2018
529	2531
529	1169
530	8305
530	3485
530	8762
530	6672
530	3930
530	5082
530	7271
530	104
530	7646
530	2504
530	3171
530	7331
530	7821
530	9332
530	2649
530	7009
530	7753
530	6413
530	9266
530	1573
530	1581
530	7046
530	8791
530	9516
530	900
530	9563
530	9723
530	1803
530	6627
530	1418
530	9239
531	887
531	7088
532	3651
532	6789
533	2684
534	6541
534	8973
534	63
535	7648
535	4923
536	4150
536	554
536	2320
536	2882
536	779
536	8460
536	2350
536	7091
536	2680
536	9124
536	9311
536	5298
537	9504
537	5766
537	2897
537	1507
537	3602
537	5715
537	2899
537	4954
538	8956
538	9876
538	3709
538	3121
538	4941
538	7657
539	4894
540	4665
540	1975
540	2085
540	6855
540	1395
540	5187
540	2322
540	8388
540	8308
540	6787
540	3342
